YYYY,MM,DD,latitude,longitude,depth,mag,magType
1947,2,10,31.537,85.278,15,6.5,mw
1946,11,6,34.419,80.458,25,6.4,mw
1945,6,4,30.218,80.082,15,6.4,mw
1944,10,29,31.051,83.135,20,6.5,mw
1944,10,17,31.266,83.114,20,6.8,mw
1937,11,15,34.728,78.258,30,6.4,mw
1936,5,27,28.397,83.311,15,6.8,mw
1935,1,3,30.737,88.318,15,6.5,mw
1934,12,15,31.25,89.162,15,7.2,mw
1934,1,15,26.885,86.589,15,8,mw
1930,7,2,25.929,90.177,15,7.1,mw
1924,10,8,30.882,89.651,15,6.5,mw
1923,9,9,24.937,90.721,15,6.8,mw
1918,7,8,24.599,90.853,15,7.2,mw
1916,8,28,29.73,80.745,20,7,mw
1915,12,3,27.7,91.64,15,6.5,mw
1911,10,14,30.759,80.279,20,6.5,mw
1908,8,20,31.228,87.835,15,6.9,mw
